Date,Ticker,Open,High,Low,Close,Volume
2022-08-10,SPY,92.06,93.9,91.77,93.37,6768076
2022-08-11,SPY,91.01,92.51,90.23,90.34,8763412
2022-08-12,SPY,95.07,96.34,94.55,94.61,2085110
2022-08-15,SPY,95.03,96.02,93.63,94.22,7210239
2022-08-16,SPY,96.19,96.62,95.79,96.21,5818060
2022-08-17,SPY,95.75,96.39,93.83,94.75,1608919
2022-08-18,SPY,96.04,96.79,95.02,95.92,6924216
2022-08-19,SPY,97.35,98.11,95.55,97.16,1115064
2022-08-22,SPY,96.32,96.84,94.71,96.0,4058321
2022-08-23,SPY,95.53,97.29,95.45,97.19,9762529
2022-08-24,SPY,99.41,100.59,97.46,98.41,4615383
2022-08-25,SPY,98.13,100.13,98.09,99.21,5151910
2022-08-26,SPY,100.4,103.11,99.24,101.39,3497838
2022-08-29,SPY,100.3,100.6,99.61,100.06,8402633
2022-08-30,SPY,100.93,102.86,99.64,99.99,4410331
2022-08-31,SPY,102.43,104.5,100.16,101.56,4019332
2022-09-01,SPY,102.86,106.72,102.84,105.95,6202753
2022-09-02,SPY,103.84,104.93,102.39,104.43,8940312
2022-09-05,SPY,103.58,106.7,102.83,106.44,7361293
2022-09-06,SPY,105.12,105.89,104.56,105.58,3020148
2022-09-07,SPY,103.81,105.24,100.86,102.55,6973721
2022-09-08,SPY,105.35,105.79,104.15,104.72,9196722
2022-09-09,SPY,103.17,105.77,101.39,102.83,6131547
2022-09-12,SPY,101.98,103.54,101.96,102.23,2362270
2022-09-13,SPY,100.61,102.82,100.29,101.65,7868546
2022-09-14,SPY,102.58,102.94,102.25,102.77,6547631
2022-09-15,SPY,101.35,102.13,99.25,99.93,8397803
2022-09-16,SPY,101.3,101.54,99.49,100.39,5880779
2022-09-19,SPY,101.35,101.78,100.98,101.55,4743382
2022-09-20,SPY,103.78,104.07,103.78,104.04,2797355
2022-09-21,SPY,104.22,105.34,100.78,101.85,2436052
2022-09-22,SPY,100.99,102.79,99.71,101.96,4104379
2022-09-23,SPY,103.45,104.1,102.58,103.17,1036051
2022-09-26,SPY,100.81,102.82,99.8,101.32,8656575
2022-09-27,SPY,101.39,102.58,101.15,102.49,4732529
2022-09-28,SPY,99.4,101.79,98.48,100.24,6244899
2022-09-29,SPY,101.64,105.27,101.59,103.91,6176367
2022-09-30,SPY,104.41,105.33,102.98,104.9,2308396
2022-10-03,SPY,103.07,105.23,100.92,103.61,3232821
2022-10-04,SPY,102.31,104.05,100.6,104.04,6769537
2022-10-05,SPY,102.11,104.74,101.28,103.41,8878239
2022-10-06,SPY,103.2,103.33,100.32,100.82,1415162
2022-10-07,SPY,101.99,102.58,99.53,102.56,4884036
2022-10-10,SPY,101.42,102.54,100.48,101.08,1684143
2022-10-11,SPY,103.04,104.26,102.05,103.9,2664069
2022-10-12,SPY,100.54,105.01,100.07,102.98,5975279
2022-10-13,SPY,103.72,105.14,103.36,104.26,1502939
2022-10-14,SPY,105.47,105.82,101.43,102.25,1826278
2022-10-17,SPY,104.05,106.27,103.13,105.61,6402066
2022-10-18,SPY,105.67,107.24,103.51,105.77,8436391
2022-10-19,SPY,104.85,105.88,102.65,102.9,5745059
2022-10-20,SPY,103.51,103.76,102.24,103.55,1826580
2022-10-21,SPY,105.9,105.92,103.86,104.12,1230487
2022-10-24,SPY,102.61,102.97,102.1,102.37,3548965
2022-10-25,SPY,102.13,102.78,101.03,101.34,4299596
2022-10-26,SPY,100.62,104.59,100.53,101.75,5154238
2022-10-27,SPY,102.01,103.19,101.84,103.1,6884902
2022-10-28,SPY,101.55,105.29,101.3,104.59,5270358
2022-10-31,SPY,103.83,104.92,103.62,104.63,8589077
2022-11-01,SPY,101.79,102.42,100.77,101.73,9136992
2022-11-02,SPY,103.12,104.53,100.62,100.68,7496776
2022-11-03,SPY,104.13,104.67,102.77,103.96,6090749
2022-11-04,SPY,101.45,103.21,99.91,101.04,8837958
2022-11-07,SPY,102.18,103.94,102.16,102.39,2840087
2022-11-08,SPY,97.9,99.5,96.71,99.24,8982512
2022-11-09,SPY,95.2,97.13,94.48,97.01,4652461
2022-11-10,SPY,94.69,96.91,93.95,95.45,1656228
2022-11-11,SPY,94.29,95.11,93.62,94.55,9985040
2022-11-14,SPY,92.9,93.4,92.8,92.81,1887743
2022-11-15,SPY,93.17,93.96,92.99,93.87,5119586
2022-11-16,SPY,95.22,95.88,94.47,94.63,6291462
2022-11-17,SPY,91.24,92.82,90.69,92.53,4509312
2022-11-18,SPY,94.51,96.33,94.39,94.44,4792212
2022-11-21,SPY,91.94,93.54,91.91,92.64,1352935
2022-11-22,SPY,89.45,91.74,88.54,91.15,4751413
2022-11-23,SPY,91.87,92.89,90.82,92.06,5847828
2022-11-24,SPY,92.71,92.73,91.19,91.89,9119363
2022-11-25,SPY,93.82,93.85,92.75,93.35,6177580
2022-11-28,SPY,97.62,97.67,94.79,96.29,3141572
2022-11-29,SPY,95.05,96.47,93.95,95.39,4748688
2022-11-30,SPY,91.96,95.42,91.44,93.88,2497060
2022-12-01,SPY,90.18,92.28,90.06,92.05,9550162
2022-12-02,SPY,91.02,91.84,90.79,91.38,1121284
2022-12-05,SPY,90.16,93.75,89.43,90.41,6959429
2022-12-06,SPY,89.53,89.84,87.0,88.74,8470471
2022-12-07,SPY,90.35,90.55,89.51,90.22,5512761
2022-12-08,SPY,89.42,90.69,89.18,89.8,1818408
2022-12-09,SPY,88.75,89.3,86.78,88.42,6297484
2022-12-12,SPY,89.25,92.78,89.05,91.78,7527595
2022-12-13,SPY,89.46,92.11,89.26,90.24,6857241
2022-12-14,SPY,89.5,91.24,89.22,90.74,7675789
2022-12-15,SPY,91.49,94.98,90.23,94.19,3004358
2022-12-16,SPY,94.34,94.88,91.79,92.82,4152981
2022-12-19,SPY,94.78,95.23,92.46,93.38,2053580
2022-12-20,SPY,95.62,96.24,95.46,95.96,1890648
2022-12-21,SPY,97.89,99.21,97.26,98.9,6730681
2022-12-22,SPY,98.35,99.37,95.59,95.79,3308963
2022-12-23,SPY,97.66,99.88,97.06,99.72,4731784
2022-12-26,SPY,101.14,101.59,97.86,98.7,2987881
2022-12-27,SPY,100.64,102.64,100.21,102.44,8144065
2022-12-28,SPY,104.79,105.56,102.21,103.12,3265545
2022-12-29,SPY,104.1,106.12,102.97,105.23,8465439
2022-12-30,SPY,103.89,104.95,102.12,102.64,7982263
2023-01-02,SPY,104.62,104.64,101.62,103.31,9430800
2023-01-03,SPY,100.71,101.52,100.0,101.24,1947226
2023-01-04,SPY,101.35,101.44,99.12,100.99,8575867
2023-01-05,SPY,101.61,102.74,101.47,102.02,4393757
2023-01-06,SPY,101.87,103.67,99.66,100.74,1003212
2023-01-09,SPY,100.36,101.48,99.64,100.66,1325737
2023-01-10,SPY,101.26,101.69,99.92,100.8,6467977
2023-01-11,SPY,99.11,100.49,98.14,100.3,7892559
2023-01-12,SPY,99.31,101.23,98.73,101.04,5972863
2023-01-13,SPY,102.18,102.83,101.78,102.14,3402112
2023-01-16,SPY,104.31,105.45,103.07,104.05,9091620
2023-01-17,SPY,103.64,106.2,103.3,104.79,3755916
2023-01-18,SPY,104.07,106.53,102.8,105.56,1901334
2023-01-19,SPY,105.13,105.58,102.91,104.72,5301264
2023-01-20,SPY,107.02,108.54,103.9,104.76,8396911
2023-01-23,SPY,106.06,107.09,102.96,103.92,1742476
2023-01-24,SPY,107.52,107.76,106.02,106.22,4671013
2023-01-25,SPY,105.98,106.84,105.96,106.74,2396167
2023-01-26,SPY,105.79,106.32,101.5,101.78,4476732
2023-01-27,SPY,103.52,107.5,102.5,105.55,6887136
2023-01-30,SPY,104.28,105.57,103.46,104.54,6669453
2023-01-31,SPY,104.09,105.5,103.17,104.24,7588209
2023-02-01,SPY,102.96,106.53,102.25,104.88,8807699
2023-02-02,SPY,106.54,107.16,103.71,104.34,5775634
2023-02-03,SPY,109.46,111.49,106.37,110.5,3844140
2023-02-06,SPY,105.7,108.5,104.37,107.38,7106825
2023-02-07,SPY,106.17,108.29,104.67,106.84,8572307
2023-02-08,SPY,107.94,110.93,107.39,110.8,6366434
2023-02-09,SPY,106.05,106.63,103.66,105.06,5890552
2023-02-10,SPY,106.87,108.24,105.52,107.63,4783203
2023-02-13,SPY,107.43,107.59,106.22,107.06,2094096
2023-02-14,SPY,108.8,109.99,108.8,109.62,7939191
2023-02-15,SPY,108.31,108.91,107.43,107.76,2542549
2023-02-16,SPY,109.71,109.78,107.43,107.73,5453595
2023-02-17,SPY,107.71,109.74,107.46,109.35,9882014
2023-02-20,SPY,109.53,110.52,108.04,110.33,7113924
2023-02-21,SPY,107.02,110.94,106.51,109.97,3969554
2023-02-22,SPY,108.56,108.95,108.02,108.86,7383244
2023-02-23,SPY,110.16,111.32,109.23,111.02,1929441
2023-02-24,SPY,109.33,110.03,108.98,109.97,2533755
2023-02-27,SPY,112.43,112.85,109.46,110.15,2884624
2023-02-28,SPY,110.89,113.81,108.48,113.59,9658202
2023-03-01,SPY,113.13,114.38,112.39,113.65,6974550
2023-03-02,SPY,111.39,112.8,110.11,111.24,6407214
2023-03-03,SPY,109.44,110.87,109.36,110.32,3117709
2023-03-06,SPY,115.0,115.36,112.52,112.73,5688148
2023-03-07,SPY,114.45,114.66,114.34,114.37,7154728
2023-03-08,SPY,117.49,118.14,115.18,115.23,1932280
2023-03-09,SPY,116.32,121.72,116.28,119.24,3553540
2023-03-10,SPY,118.52,119.33,114.27,115.03,6719347
2023-03-13,SPY,117.68,118.79,115.34,117.02,6675919
2023-03-14,SPY,116.12,118.72,115.9,117.14,8169675
2023-03-15,SPY,115.19,118.41,113.78,118.27,3579669
2023-03-16,SPY,114.66,115.24,112.89,115.08,4167950
2023-03-17,SPY,116.66,118.91,112.93,115.0,4287023
2023-03-20,SPY,109.88,113.48,108.43,111.82,7339378
2023-03-21,SPY,110.39,111.22,109.74,110.76,7189811
2023-03-22,SPY,112.2,112.9,111.22,112.02,8458226
2023-03-23,SPY,109.83,111.07,107.63,109.07,7590716
2023-03-24,SPY,110.78,111.65,110.22,110.6,1321345
2023-03-27,SPY,112.73,113.67,110.04,111.18,1028004
2023-03-28,SPY,109.32,110.36,108.16,108.89,8180096
2023-03-29,SPY,107.57,110.85,106.05,110.4,8793067
2023-03-30,SPY,108.56,111.16,107.72,110.57,2170025
2023-03-31,SPY,107.57,108.91,106.86,107.95,1199041
2023-04-03,SPY,109.45,110.03,108.12,108.76,7578768
2023-04-04,SPY,111.96,112.15,108.49,111.16,7672121
2023-04-05,SPY,111.01,112.48,108.65,109.23,2216953
2023-04-06,SPY,112.66,113.86,110.41,112.57,4456979
2023-04-07,SPY,110.14,111.74,109.78,111.6,4197526
2023-04-10,SPY,110.77,113.34,110.3,112.02,6211536
2023-04-11,SPY,110.31,110.86,110.12,110.63,8822789
2023-04-12,SPY,110.65,111.41,108.59,109.25,6692183
2023-04-13,SPY,109.25,111.82,108.59,110.81,9849973
2023-04-14,SPY,110.96,112.06,110.31,111.64,6891732
2023-04-17,SPY,112.35,113.87,108.45,109.75,6201774
2023-04-18,SPY,111.52,112.83,111.47,112.14,7001827
2023-04-19,SPY,111.05,113.07,111.03,112.19,7271245
2023-04-20,SPY,114.91,116.13,114.7,115.1,5070936
2023-04-21,SPY,117.26,118.95,116.9,117.92,5444279
2023-04-24,SPY,114.73,115.51,112.43,113.64,8490651
2023-04-25,SPY,115.27,116.03,115.02,115.73,8154474
2023-04-26,SPY,113.31,114.95,112.53,114.88,5262911
2023-04-27,SPY,113.41,116.83,113.13,116.51,5072660
2023-04-28,SPY,115.66,118.07,112.72,115.26,6065719
2023-05-01,SPY,113.19,115.52,112.63,114.64,2519546
2023-05-02,SPY,114.88,116.36,113.12,113.33,5830668
2023-05-03,SPY,113.72,114.29,113.23,113.5,2268430
2023-05-04,SPY,117.93,120.02,114.36,115.27,3602021
2023-05-05,SPY,117.92,118.36,114.35,115.56,2746659
2023-05-08,SPY,119.36,121.73,116.62,116.93,6890681
2023-05-09,SPY,118.65,119.54,116.64,118.46,6586551
2023-05-10,SPY,118.52,119.7,116.71,117.52,4027880
2023-05-11,SPY,118.01,118.47,116.87,116.9,6077831
2023-05-12,SPY,114.55,118.77,111.57,118.12,7232238
2023-05-15,SPY,118.66,119.37,116.94,119.15,1816473
2023-05-16,SPY,117.75,117.98,114.28,115.24,3729974
2023-05-17,SPY,116.53,118.33,115.6,117.01,6124595
2023-05-18,SPY,118.53,119.82,113.89,115.83,7982805
2023-05-19,SPY,116.14,118.86,114.55,118.49,5998710
2022-01-03,TSLA,102.14,102.32,99.77,100.09,4850404
2022-01-04,TSLA,101.7,102.15,98.05,99.03,8659564
2022-01-05,TSLA,101.03,103.01,99.47,102.28,5650100
2022-01-06,TSLA,101.58,102.93,100.88,100.94,3212292
2022-01-07,TSLA,98.77,101.4,97.72,100.43,3048880
2022-01-10,TSLA,98.38,99.11,98.02,98.64,2485619
2022-01-11,TSLA,99.52,100.45,95.81,97.48,8919710
2022-01-12,TSLA,102.08,105.15,98.82,99.39,6800629
2022-01-13,TSLA,101.13,101.45,97.92,98.6,2199529
2022-01-14,TSLA,101.94,103.12,100.75,102.91,7017004
2022-01-17,TSLA,100.55,101.98,99.75,101.44,6212360
2022-01-18,TSLA,99.06,99.74,97.44,99.41,7453859
2022-01-19,TSLA,99.11,99.41,98.36,98.87,4073961
2022-01-20,TSLA,99.36,99.76,96.4,97.5,7874399
2022-01-21,TSLA,99.58,101.46,97.75,101.38,6948491
2022-01-24,TSLA,100.19,102.53,99.41,101.7,6474106
2022-01-25,TSLA,100.07,101.81,99.84,101.76,9601594
2022-01-26,TSLA,100.21,100.44,97.88,98.91,5079430
2022-01-27,TSLA,98.52,100.91,97.88,99.34,9336562
2022-01-28,TSLA,100.08,100.14,98.54,99.03,3940107
2022-01-31,TSLA,98.59,98.94,98.02,98.37,7184398
2022-02-01,TSLA,97.12,97.57,95.19,97.47,2808516
2022-02-02,TSLA,100.4,101.92,97.75,98.94,7848829
2022-02-03,TSLA,99.52,99.52,96.97,97.22,6583161
2022-02-04,TSLA,97.23,100.26,95.56,99.69,2399298
2022-02-07,TSLA,99.03,100.08,96.24,96.36,3858214
2022-02-08,TSLA,97.58,98.49,97.44,97.45,2255959
2022-02-09,TSLA,95.04,96.07,93.46,94.39,6023198
2022-02-10,TSLA,94.31,96.45,93.79,96.09,4246849
2022-02-11,TSLA,95.1,96.26,94.0,95.02,3664921
2022-02-14,TSLA,93.69,94.38,93.54,94.1,1984588
2022-02-15,TSLA,93.2,94.44,91.55,94.25,8496196
2022-02-16,TSLA,95.1,96.35,94.67,95.14,1212204
2022-02-17,TSLA,95.2,97.05,93.92,97.03,9325857
2022-02-18,TSLA,95.23,97.94,95.01,97.24,6607423
2022-02-21,TSLA,96.1,97.77,95.67,96.77,9057907
2022-02-22,TSLA,96.91,98.75,95.08,98.22,3593449
2022-02-23,TSLA,97.27,97.7,94.71,97.35,4258881
2022-02-24,TSLA,96.65,97.4,94.84,94.99,5529943
2022-02-25,TSLA,93.65,97.21,93.13,95.98,5187694
2022-02-28,TSLA,92.83,94.87,92.35,94.32,8986322
2022-03-01,TSLA,94.34,97.44,93.18,96.1,7779651
2022-03-02,TSLA,96.82,99.7,96.38,98.61,1541797
2022-03-03,TSLA,95.82,97.22,95.48,96.37,8514782
2022-03-04,TSLA,95.66,98.35,95.51,96.9,8467133
2022-03-07,TSLA,95.94,98.18,95.33,98.07,2180859
2022-03-08,TSLA,94.03,95.81,93.06,95.3,9915948
2022-03-09,TSLA,95.15,97.39,94.7,97.23,5151951
2022-03-10,TSLA,95.87,98.01,94.4,94.62,5066981
2022-03-11,TSLA,98.35,99.07,93.8,95.73,5668223
2022-03-14,TSLA,93.54,94.14,93.43,94.08,2223981
2022-03-15,TSLA,94.63,96.61,94.54,95.77,2734428
2022-03-16,TSLA,97.71,98.93,96.81,96.94,9045391
2022-03-17,TSLA,97.09,99.87,96.76,98.12,4330263
2022-03-18,TSLA,98.5,99.21,97.54,98.71,9234025
2022-03-21,TSLA,98.6,99.51,97.81,99.13,8709824
2022-03-22,TSLA,98.72,99.89,96.64,98.25,1910913
2022-03-23,TSLA,100.98,101.55,99.18,100.21,5876691
2022-03-24,TSLA,100.98,102.05,97.64,98.82,6509165
2022-03-25,TSLA,99.92,101.81,99.79,101.31,4336640
2022-03-28,TSLA,100.73,102.26,98.84,101.97,3845376
2022-03-29,TSLA,101.92,106.11,100.7,103.86,8939174
2022-03-30,TSLA,103.87,104.24,102.65,103.15,2847199
2022-03-31,TSLA,100.95,101.65,100.57,101.5,4460096
2022-04-01,TSLA,100.01,101.03,99.0,99.53,7621778
2022-04-04,TSLA,103.12,104.27,102.2,103.91,9033651
2022-04-05,TSLA,105.07,105.32,102.33,103.65,1024363
2022-04-06,TSLA,101.6,103.87,101.04,103.81,2498447
2022-04-07,TSLA,101.62,102.51,97.77,99.71,7130158
2022-04-08,TSLA,100.85,102.28,100.45,101.77,4010129
2022-04-11,TSLA,101.78,103.75,100.33,101.41,1239647
2022-04-12,TSLA,102.61,102.93,102.55,102.82,9158781
2022-04-13,TSLA,103.31,104.21,100.11,101.58,7723000
2022-04-14,TSLA,100.61,101.07,100.05,100.97,1424190
2022-04-15,TSLA,102.18,102.96,101.55,102.83,1898628
2022-04-18,TSLA,104.24,104.54,103.36,103.88,3707929
2022-04-19,TSLA,103.6,105.49,102.03,102.61,9323880
2022-04-20,TSLA,106.29,107.02,105.08,105.89,6185356
2022-04-21,TSLA,106.01,106.98,105.34,105.83,3505700
2022-04-22,TSLA,102.26,105.13,101.55,103.38,9063001
2022-04-25,TSLA,105.07,106.76,102.49,103.5,1259425
2022-04-26,TSLA,104.68,105.94,104.17,105.57,3444913
2022-04-27,TSLA,104.01,105.76,103.03,105.45,3759374
2022-04-28,TSLA,106.37,107.85,103.59,106.76,2761201
2022-04-29,TSLA,106.12,107.95,104.81,105.75,3757398
2022-05-02,TSLA,106.07,107.71,103.97,106.86,8793604
2022-05-03,TSLA,111.49,111.55,108.84,109.15,7749977
2022-05-04,TSLA,107.87,108.75,106.84,106.97,1158253
2022-05-05,TSLA,113.11,113.34,110.76,111.54,8753638
2022-05-06,TSLA,111.48,112.03,110.44,111.92,5289639
2022-05-09,TSLA,110.77,113.64,110.14,113.32,1353153
2022-05-10,TSLA,110.69,111.38,109.62,110.96,1234898
2022-05-11,TSLA,110.59,113.77,109.82,112.68,6232190
2022-05-12,TSLA,112.38,113.67,112.37,113.16,3784975
2022-05-13,TSLA,116.01,116.87,113.2,113.94,1516394
2022-05-16,TSLA,111.56,113.34,110.37,112.16,9090433
2022-05-17,TSLA,114.46,114.69,113.06,113.64,9125248
2022-05-18,TSLA,116.11,116.4,113.79,114.72,6207188
2022-05-19,TSLA,116.65,117.33,114.97,115.07,3032656
2022-05-20,TSLA,116.83,118.72,116.41,118.24,1377224
2022-05-23,TSLA,115.94,115.99,114.69,114.96,2942120
2022-05-24,TSLA,117.49,121.79,116.82,120.76,4614705
2022-05-25,TSLA,119.49,120.76,119.1,119.28,3429700
2022-05-26,TSLA,122.48,124.27,122.44,123.29,8872277
2022-05-27,TSLA,121.51,123.88,119.01,123.39,1065867
2022-05-30,TSLA,122.9,124.3,122.75,123.16,2268182
2022-05-31,TSLA,122.5,125.7,121.69,124.96,6615829
2022-06-01,TSLA,122.94,123.52,119.18,120.67,7615492
2022-06-02,TSLA,120.09,122.96,119.6,121.94,4456800
2022-06-03,TSLA,122.58,125.42,120.86,121.81,3348818
2022-06-06,TSLA,122.27,123.59,120.15,120.24,9438856
2022-06-07,TSLA,119.86,121.66,116.98,117.47,5236258
2022-06-08,TSLA,123.88,123.94,121.04,121.45,5658575
2022-06-09,TSLA,121.22,121.8,117.53,119.86,4999143
2022-06-10,TSLA,120.49,121.94,118.64,119.63,7110341
2022-06-13,TSLA,122.14,122.95,118.81,119.93,7951740
2022-06-14,TSLA,118.26,122.56,117.0,121.39,9135800
2022-06-15,TSLA,124.28,125.92,122.51,123.59,7380858
2022-06-16,TSLA,122.25,124.99,120.17,124.74,6824648
2022-06-17,TSLA,125.55,126.29,122.23,122.99,9218723
2022-06-20,TSLA,124.04,126.93,123.69,125.78,5197739
2022-06-21,TSLA,124.16,125.61,122.49,123.14,7574922
2022-06-22,TSLA,123.93,124.36,122.86,123.29,1544653
2022-06-23,TSLA,127.27,127.41,123.3,124.06,5959691
2022-06-24,TSLA,124.27,127.87,123.46,127.8,7820399
2022-06-27,TSLA,123.74,125.72,122.71,124.41,6211276
2022-06-28,TSLA,121.65,125.36,121.19,124.3,9571632
2022-06-29,TSLA,122.82,124.35,120.49,120.77,2721742
2022-06-30,TSLA,117.71,118.85,115.25,116.4,7423841
2022-07-01,TSLA,118.16,119.88,117.57,119.74,6446342
2022-07-04,TSLA,120.27,120.57,118.43,119.64,2902871
2022-07-05,TSLA,118.82,120.09,117.43,118.38,9468579
2022-07-06,TSLA,119.76,120.98,117.35,118.57,7779617
2022-07-07,TSLA,117.14,117.68,115.08,116.47,2502718
2022-07-08,TSLA,117.6,121.01,117.47,118.8,5122990
2022-07-11,TSLA,119.82,121.44,116.59,118.12,1294358
2022-07-12,TSLA,117.69,120.75,116.35,119.78,3343145
2022-07-13,TSLA,120.49,121.67,118.07,119.51,9127678
2022-07-14,TSLA,118.63,119.74,116.33,119.04,5732369
2022-07-15,TSLA,114.89,117.44,113.28,116.3,2551726
2022-07-18,TSLA,114.21,118.28,113.37,117.06,8789573
2022-07-19,TSLA,113.73,115.47,112.25,112.66,5872691
2022-07-20,TSLA,112.11,114.67,112.05,113.46,2881397
2022-07-21,TSLA,113.71,115.26,112.43,114.19,8188106
2022-07-22,TSLA,113.45,116.67,111.94,113.17,9260768
2022-07-25,TSLA,115.79,116.86,112.71,113.8,4772380
2022-07-26,TSLA,111.6,112.23,110.16,111.2,1209720
2022-07-27,TSLA,111.11,112.47,109.36,110.6,8900171
2022-07-28,TSLA,113.01,113.29,111.78,112.38,3780877
2022-07-29,TSLA,109.47,111.02,107.98,110.83,5825885
2022-08-01,TSLA,109.62,112.09,109.08,110.51,5361862
2022-08-02,TSLA,111.72,111.73,110.51,110.77,2594362
2022-08-03,TSLA,111.25,111.8,110.41,111.15,8451062
2022-08-04,TSLA,111.59,111.7,109.63,110.62,3222494
2022-08-05,TSLA,112.93,113.66,111.47,113.16,6518358
2022-08-08,TSLA,115.24,116.07,112.27,115.02,3135896
2022-08-09,TSLA,115.94,117.97,115.37,115.67,2278343
2022-08-10,TSLA,119.19,119.21,114.7,116.81,7036207
2022-08-11,TSLA,118.55,123.29,118.1,120.73,6018768
2022-08-12,TSLA,121.11,123.37,120.68,123.29,9641123
2022-08-15,TSLA,120.07,121.48,119.67,120.22,7403679
2022-08-16,TSLA,118.78,119.25,118.78,118.88,2863082
2022-08-17,TSLA,117.04,117.27,116.18,117.02,4044221
2022-08-18,TSLA,122.24,124.12,121.01,121.11,8710611
2022-08-19,TSLA,119.04,120.31,117.84,118.98,1277834
2022-08-22,TSLA,121.1,125.81,119.22,124.86,4244998
2022-08-23,TSLA,126.45,126.95,125.52,126.64,7134896
2022-08-24,TSLA,125.94,126.9,123.34,123.43,2886522
2022-08-25,TSLA,122.62,126.49,121.08,124.73,4931792
2022-08-26,TSLA,125.77,126.08,123.14,124.38,9694353
2022-08-29,TSLA,121.75,125.99,121.37,123.82,9809609
2022-08-30,TSLA,123.19,126.75,120.6,125.42,3958963
2022-08-31,TSLA,123.99,125.79,123.65,124.94,7917571
2022-09-01,TSLA,124.29,124.84,123.18,124.23,7664102
2022-09-02,TSLA,124.37,126.41,123.38,125.17,9277304
2022-09-05,TSLA,125.26,126.06,124.34,125.12,2615270
2022-09-06,TSLA,127.0,128.84,126.85,128.68,6783877
2022-09-07,TSLA,126.32,128.3,124.48,127.24,8750981
2022-09-08,TSLA,124.99,128.44,123.53,127.38,3834523
2022-09-09,TSLA,126.25,131.13,126.06,128.71,4833538
2022-09-12,TSLA,129.87,130.07,126.99,127.97,1941208
2022-09-13,TSLA,128.98,129.61,125.09,125.69,7537932
2022-09-14,TSLA,126.44,128.49,123.7,125.28,1441168
2022-09-15,TSLA,124.91,125.16,123.62,124.08,9399122
2022-09-16,TSLA,124.31,127.36,123.8,124.08,4783831
2022-09-19,TSLA,128.58,132.5,128.1,129.37,2350093
2022-09-20,TSLA,128.43,128.53,127.99,128.12,9868577
2022-09-21,TSLA,125.88,126.84,124.56,125.05,8381740
2022-09-22,TSLA,124.76,128.37,122.81,127.87,8122887
2022-09-23,TSLA,127.51,129.19,124.26,128.67,8578729
2022-09-26,TSLA,127.47,130.33,125.82,129.3,8313184
2022-09-27,TSLA,127.25,129.09,125.57,126.39,4550985
2022-09-28,TSLA,129.56,131.82,129.17,129.93,2900302
2022-09-29,TSLA,132.03,133.81,129.21,129.61,3241105
2022-09-30,TSLA,128.62,130.63,127.57,128.72,5826176
2022-10-03,TSLA,125.46,131.75,124.48,130.12,5589716
2022-10-04,TSLA,127.84,128.43,125.08,125.53,2093060
2022-10-05,TSLA,127.46,128.83,126.56,126.65,2995457
2022-10-06,TSLA,128.95,129.61,127.51,129.13,3145977
2022-10-07,TSLA,124.73,127.07,123.92,125.76,9905865
2022-10-10,TSLA,126.62,127.84,124.57,127.08,8318898
2022-10-11,TSLA,128.08,130.02,123.34,124.48,7107511
2022-10-12,TSLA,127.21,129.58,122.46,124.98,4993767
2022-10-13,TSLA,126.37,128.2,123.32,123.71,7636393
2022-10-14,TSLA,127.41,128.49,124.92,125.88,1524658
2022-10-17,TSLA,126.92,127.25,121.95,122.76,3603680
2022-10-18,TSLA,125.9,126.24,121.51,123.05,8793404
2022-10-19,TSLA,127.43,127.69,126.32,126.33,2264008
2022-10-20,TSLA,122.72,123.38,119.85,121.34,9601462
2022-10-21,TSLA,123.26,124.58,122.46,124.4,2133243
2022-10-24,TSLA,121.62,123.12,120.34,122.18,1617423
2022-10-25,TSLA,122.79,125.09,122.47,123.79,2465088
2022-10-26,TSLA,119.88,126.89,119.39,125.75,1586470
2022-10-27,TSLA,124.26,128.11,123.14,126.06,9512270
2022-10-28,TSLA,123.64,123.69,122.86,123.15,2104188
2022-10-31,TSLA,125.23,125.84,121.21,123.17,8185300
2022-11-01,TSLA,121.93,123.59,121.1,122.89,2349987
2022-11-02,TSLA,121.49,124.49,121.47,123.94,4980125
2022-11-03,TSLA,121.4,122.26,119.59,120.51,4890702
2022-11-04,TSLA,120.84,122.47,118.05,119.86,3949908
2022-11-07,TSLA,123.12,125.19,121.27,122.43,6462774
2022-11-08,TSLA,124.28,125.63,118.49,120.26,8527837
2022-11-09,TSLA,119.01,120.26,118.17,119.97,2258542
2022-11-10,TSLA,117.43,119.0,117.32,118.37,8414440
2022-11-11,TSLA,118.34,120.77,116.76,120.28,6393333
2022-11-14,TSLA,117.91,120.71,117.15,119.86,6900726
2022-11-15,TSLA,120.76,123.45,116.97,123.17,4242222
2022-11-16,TSLA,122.77,125.07,121.04,124.9,5812056
2022-11-17,TSLA,121.14,122.44,120.3,122.02,5261725
2022-11-18,TSLA,121.41,122.14,120.16,120.93,3976877
2022-11-21,TSLA,119.06,121.6,118.25,120.68,7825711
2022-11-22,TSLA,120.61,120.77,118.68,119.92,3985032
2022-11-23,TSLA,117.15,119.41,116.96,118.9,2629040
2022-11-24,TSLA,118.99,121.09,117.11,121.07,7185941
2022-11-25,TSLA,120.63,122.48,120.4,122.46,4050798
2022-11-28,TSLA,118.9,121.27,116.37,120.52,7525940
2022-11-29,TSLA,119.04,119.16,118.11,118.37,3085469
2022-11-30,TSLA,124.15,125.91,120.79,120.95,1533037
2022-12-01,TSLA,126.66,127.65,124.31,124.81,9644147
2022-12-02,TSLA,123.91,124.51,120.97,122.0,6234748
